"","Date","Irradiance","Energy","External_Temperature","Office_Temperature","Delta_Temperature","Day","Month","Hours","Working"
"276",(01/03/18 21:45:00),5.664226342711,7,8.5058,20.6293,-12.1235,4,1,21,0
"277",(01/03/18 22:00:00),5.66913043478261,7.125,8.4461,20.5362,-12.0901,4,1,22,0
"278",(01/03/18 22:15:00),5.11496803069054,6.5,8.102,20.4293,-12.3273,4,1,22,0
"279",(01/03/18 22:30:00),4.40406649616368,6.5,8.2582,20.3387,-12.0805,4,1,22,0
"280",(01/03/18 22:45:00),5.10515984654731,6.375,7.8988,20.2618,-12.363,4,1,22,0
"281",(01/03/18 23:00:00),6.43907289002558,6.5,7.4641,20.1906,-12.7265,4,1,23,0
"282",(01/03/18 23:15:00),4.03606777493606,6.5,7.3263,20.0874,-12.7611,4,1,23,0
"283",(01/03/18 23:30:00),4.49705242966752,6.5,7.199,20.0131,-12.8141,4,1,23,0
"284",(01/03/18 23:45:00),6.03203324808184,6.375,6.6307,19.9412,-13.3105,4,1,23,0
"285",(01/04/18 00:00:00),5.97318414322251,6.625,6.5404,19.8568,-13.3164,5,1,0,0
"286",(01/04/18 00:15:00),4.54609335038363,6.125,6.1363,19.8087,-13.6724,5,1,0,0
"287",(01/04/18 00:30:00),6.55205882352941,6.125,6.0233,19.7337,-13.7104,5,1,0,0
"288",(01/04/18 01:00:00),4.7079283887468,6.5,6.101,19.5881,-13.4871,5,1,1,0
"289",(01/04/18 01:15:00),4.64907928388747,6.125,5.9839,19.5393,-13.5554,5,1,1,0
"290",(01/04/18 01:30:00),7.01285166240409,6.125,6.0254,19.4618,-13.4364,5,1,1,0
"291",(01/04/18 01:45:00),4.55590153452685,6.25,6.3409,19.4193,-13.0784,5,1,1,0
"292",(01/04/18 02:00:00),6.8412084398977,6.125,6.1188,19.3543,-13.2355,5,1,2,0
"293",(01/04/18 02:15:00),6.25762148337596,6.25,6.1152,19.3024,-13.1872,5,1,2,0
"294",(01/04/18 02:30:00),4.98746163682864,6.25,6.0673,19.2406,-13.1733,5,1,2,0
"295",(01/04/18 02:45:00),6.02222506393862,6.125,5.8541,19.2118,-13.3577,5,1,2,0
"296",(01/04/18 03:00:00),4.89918797953964,6.125,5.9144,19.1431,-13.2287,5,1,3,0
"297",(01/04/18 03:15:00),5.86039002557545,6.125,5.9262,19.1143,-13.1881,5,1,3,0
"298",(01/04/18 03:30:00),5.69365089514066,6.25,6.0236,19.0649,-13.0413,5,1,3,0
"299",(01/04/18 03:45:00),5.8849104859335,6.25,5.9816,19,-13.0184,5,1,3,0
"300",(01/04/18 04:00:00),2.60897698209719,6,5.4388,18.9806,-13.5418,5,1,4,0
"301",(01/04/18 04:15:00),7.00794757033248,6.25,5.3188,18.9249,-13.6061,5,1,4,0
"302",(01/04/18 04:30:00),4.7912979539642,6.25,5.1686,18.8931,-13.7245,5,1,4,0
"303",(01/04/18 04:45:00),5.47787084398977,6.375,5.1469,18.8406,-13.6937,5,1,4,0
"304",(01/04/18 05:00:00),4.8795716112532,6.5,5.4877,18.7981,-13.3104,5,1,5,0
"305",(01/04/18 05:15:00),4.9237084398977,8.625,5.3263,18.7725,-13.4462,5,1,5,0
"306",(01/04/18 05:30:00),6.18406010230179,8.75,5.55,18.7293,-13.1793,5,1,5,0
"307",(01/04/18 05:45:00),5.19343350383632,9.25,5.646,18.7162,-13.0702,5,1,5,0
"308",(01/04/18 06:00:00),8.0181905370844,9,5.7832,18.6737,-12.8905,5,1,6,0
"309",(01/04/18 06:15:00),7.77789002557545,8.75,6.0918,18.6537,-12.5619,5,1,6,0
"310",(01/04/18 06:30:00),6.38512787723785,9.375,6.3451,18.6537,-12.3086,5,1,6,0
"311",(01/04/18 06:45:00),5.18852941176471,46,6.458,18.6718,-12.2138,5,1,6,0
"312",(01/04/18 07:00:00),4.45781969309463,50.375,6.5088,18.8262,-12.3174,5,1,7,1
"313",(01/04/18 07:15:00),6.57167519181586,41.875,7.2261,19.09,-11.8639,5,1,7,1
"314",(01/04/18 07:30:00),4.04587595907928,41.875,8.4066,19.3162,-10.9096,5,1,7,1
"315",(01/04/18 07:45:00),8.9429283887468,29.375,9.5675,19.5281,-9.9606,5,1,7,1
"316",(01/04/18 08:00:00),14.2598145780051,38.25,10.1455,19.7306,-9.5851,5,1,8,1
"317",(01/04/18 08:15:00),25.0401726342711,40.675,10.144,19.9343,-9.7903,5,1,8,1
"318",(01/04/18 08:30:00),50.8701534526854,36.725,10.2287,20.1531,-9.9244,5,1,8,1
"319",(01/04/18 08:45:00),72.3797250639386,43.15,10.3698,20.3137,-9.9439,5,1,8,1
"320",(01/04/18 09:00:00),87.9869245524297,37.575,11.1871,20.4881,-9.301,5,1,9,1
"321",(01/04/18 09:15:00),139.788235294118,40.05,11.3939,20.6399,-9.246,5,1,9,1
"322",(01/04/18 09:30:00),241.321023017903,39.3,11.5664,20.7818,-9.2154,5,1,9,1
"323",(01/04/18 09:45:00),183.600351662404,46.575,12.0018,20.8912,-8.8894,5,1,9,1
"324",(01/04/18 10:00:00),307.95929028133,41.825,12.3232,21.0618,-8.7386,5,1,10,1
"325",(01/04/18 10:15:00),343.858618925831,48.975,12.5518,21.1918,-8.64,5,1,10,1
"326",(01/04/18 10:30:00),493.76378516624,40.15,12.7402,21.305,-8.5648,5,1,10,1
"327",(01/04/18 10:45:00),525.246572890026,41.175,12.9746,21.4249,-8.4503,5,1,10,1
"328",(01/04/18 11:00:00),563.199379795397,42.4,13.2128,21.5393,-8.3265,5,1,11,1
"329",(01/04/18 11:15:00),577.087896419437,29.815,13.37,21.6081,-8.2381,5,1,11,1
"330",(01/04/18 11:30:00),601.002992327366,41.3,13.5389,21.7037,-8.1648,5,1,11,1
"331",(01/04/18 11:45:00),618.301681585678,38.2,13.7551,21.7625,-8.0074,5,1,11,1
"332",(01/04/18 12:00:00),628.427327365729,37.575,14.0315,21.7993,-7.7678,5,1,12,1
"333",(01/04/18 12:15:00),638.341502557545,35.375,14.1304,21.8456,-7.7152,5,1,12,1
"334",(01/04/18 12:30:00),608.185939897698,40.55,14.209,21.8887,-7.6797,5,1,12,1
"335",(01/04/18 12:45:00),422.196406649616,29.925,14.2241,21.9412,-7.7171,5,1,12,1
"336",(01/04/18 13:00:00),363.655140664962,34.975,14.3874,21.9318,-7.5444,5,1,13,1
"337",(01/04/18 13:15:00),336.061297953964,31.575,14.4632,21.9449,-7.4817,5,1,13,1
"338",(01/04/18 13:30:00),342.42307544757,24.1,14.612,21.9418,-7.3298,5,1,13,1
"339",(01/04/18 13:45:00),620.717806905371,39.7,14.8109,21.9581,-7.1472,5,1,13,1
"340",(01/04/18 14:00:00),606.364271099744,29.975,15.076,21.9968,-6.9208,5,1,14,1
"341",(01/04/18 14:15:00),592.421617647059,27.125,15.0964,22.0137,-6.9173,5,1,14,1
"342",(01/04/18 14:30:00),556.293925831202,40.15,15.0221,22.0524,-7.0303,5,1,14,1
"343",(01/04/18 14:45:00),472.964705882353,31.1,15.0307,22.0918,-7.0611,5,1,14,1
"344",(01/04/18 15:00:00),494.848842710997,30.8,14.993,22.0887,-7.0957,5,1,15,1
"345",(01/04/18 15:15:00),401.630601023018,38.2,14.7113,22.1156,-7.4043,5,1,15,1
"346",(01/04/18 15:30:00),244.650198209719,24.95,14.6622,22.1018,-7.4396,5,1,15,1
"347",(01/04/18 15:45:00),49.7842455242967,38.55,14.4863,22.0799,-7.5936,5,1,15,1
"348",(01/04/18 16:00:00),38.3506393861893,38.925,14.3668,22.0931,-7.7263,5,1,16,1
"349",(01/04/18 16:15:00),21.4732864450128,37.625,14.2323,22.0931,-7.8608,5,1,16,1
"350",(01/04/18 16:30:00),8.08553069053708,38.375,14.3195,22.0706,-7.7511,5,1,16,1
"351",(01/04/18 16:45:00),1.23260230179028,37.875,14.3303,22.0668,-7.7365,5,1,16,1
"352",(01/04/18 17:00:00),0.005095907928389,36.875,14.4974,22.0631,-7.5657,5,1,17,1
"353",(01/04/18 17:15:00),0,36.5,14.4537,22.0531,-7.5994,5,1,17,1
"354",(01/04/18 17:30:00),0,45.25,14.4151,22.0362,-7.6211,5,1,17,1
"355",(01/04/18 17:45:00),0,33.75,14.4246,22.0225,-7.5979,5,1,17,1
"356",(01/04/18 18:00:00),0.005095907928389,41,14.5814,22.0125,-7.4311,5,1,18,1
"357",(01/04/18 18:15:00),0,39.625,14.7102,22.0049,-7.2947,5,1,18,1
"358",(01/04/18 18:30:00),0,34.5,14.76,21.9868,-7.2268,5,1,18,1
"359",(01/04/18 18:45:00),0,35,14.8634,21.9681,-7.1047,5,1,18,1
"360",(01/04/18 19:00:00),0,29.25,14.9884,21.9981,-7.0097,5,1,19,1
"361",(01/04/18 19:15:00),0,35.125,14.9536,22.0256,-7.072,5,1,19,1
"362",(01/04/18 19:30:00),0.010191815856778,35.875,14.9975,22.0262,-7.0287,5,1,19,1
"363",(01/04/18 19:45:00),0,12.25,15.0969,21.9681,-6.8712,5,1,19,1
"364",(01/04/18 20:00:00),0,8.25,15.2518,21.8531,-6.6013,5,1,20,1
"365",(01/04/18 20:15:00),0,7.125,15.3358,21.7124,-6.3766,5,1,20,1
"366",(01/04/18 20:30:00),0,6.75,15.4938,21.5918,-6.098,5,1,20,1
"367",(01/04/18 20:45:00),0,6.625,15.5209,21.4637,-5.9428,5,1,20,1
"368",(01/04/18 21:00:00),0,6.625,15.6067,21.3643,-5.7576,5,1,21,0
"369",(01/04/18 21:15:00),0,6.625,15.731,21.2618,-5.5308,5,1,21,0
"370",(01/04/18 21:30:00),0,6.25,15.8962,21.1881,-5.2919,5,1,21,0
"371",(01/04/18 21:45:00),0,6.5,15.8162,21.0912,-5.275,5,1,21,0
"372",(01/04/18 22:00:00),0,6.375,15.8721,21.0293,-5.1572,5,1,22,0
"373",(01/04/18 22:15:00),0.005095907928389,6,15.9983,20.94,-4.9417,5,1,22,0
"374",(01/04/18 22:30:00),0,5.875,16.0982,20.8924,-4.7942,5,1,22,0
"375",(01/04/18 22:45:00),0,6,16.0684,20.8143,-4.7459,5,1,22,0
"376",(01/04/18 23:00:00),0,5.875,15.9847,20.7631,-4.7784,5,1,23,0
"377",(01/04/18 23:15:00),0,6,15.9491,20.7143,-4.7652,5,1,23,0
"378",(01/04/18 23:30:00),0,5.75,15.9119,20.6662,-4.7543,5,1,23,0
"379",(01/04/18 23:45:00),0,5.875,15.912,20.6043,-4.6923,5,1,23,0
"380",(01/05/18 00:00:00),0,5.75,16.0848,20.5593,-4.4745,6,1,0,0
"381",(01/05/18 00:15:00),0,5.75,16.201,20.5106,-4.3096,6,1,0,0
"382",(01/05/18 00:30:00),0,5.5,16.2092,20.4787,-4.2695,6,1,0,0
"383",(01/05/18 00:45:00),0,5.5,16.1007,20.43,-4.3293,6,1,0,0
"384",(01/05/18 01:00:00),0,5.5,15.96,20.3974,-4.4374,6,1,1,0
"385",(01/05/18 01:30:00),0,5.5,15.7137,20.3293,-4.6156,6,1,1,0
"386",(01/05/18 01:45:00),0,5.5,15.5415,20.3031,-4.7616,6,1,1,0
"387",(01/05/18 02:00:00),0,5.375,15.4271,20.2574,-4.8303,6,1,2,0
"388",(01/05/18 02:15:00),0,5.625,15.3621,20.2118,-4.8497,6,1,2,0
"389",(01/05/18 02:30:00),0,5.5,15.4051,20.18,-4.7749,6,1,2,0
"390",(01/05/18 02:45:00),0,5.625,15.4504,20.1375,-4.6871,6,1,2,0
"391",(01/05/18 03:00:00),0,5.5,15.4437,20.1087,-4.665,6,1,3,0
"392",(01/05/18 03:15:00),0,5.5,15.4217,20.0762,-4.6545,6,1,3,0
"393",(01/05/18 03:30:00),0,5.5,15.4759,20.0499,-4.574,6,1,3,0
"394",(01/05/18 03:45:00),0,5.75,15.4047,20.0143,-4.6096,6,1,3,0
"395",(01/05/18 04:00:00),0,5.5,15.458,19.985,-4.527,6,1,4,0
"396",(01/05/18 04:15:00),0,5.625,15.3313,19.9625,-4.6312,6,1,4,0
"397",(01/05/18 04:30:00),0,5.625,15.2829,19.93,-4.6471,6,1,4,0
"398",(01/05/18 04:45:00),0,5.5,15.2417,19.9006,-4.6589,6,1,4,0
"399",(01/05/18 05:00:00),0,5.875,15.1325,19.8843,-4.7518,6,1,5,0
"400",(01/05/18 05:15:00),0,7.875,15.1738,19.8518,-4.678,6,1,5,0
"401",(01/05/18 05:30:00),0,8.375,15.1549,19.8318,-4.6769,6,1,5,0
"402",(01/05/18 05:45:00),0,8.375,13.4166,19.825,-6.4084,6,1,5,0
"403",(01/05/18 06:00:00),0,8.375,12.2434,19.8056,-7.5622,6,1,6,0
"404",(01/05/18 06:15:00),0,8.625,13.7898,19.7956,-6.0058,6,1,6,0
"405",(01/05/18 06:30:00),0,8.5,14.4345,19.7762,-5.3417,6,1,6,0
"406",(01/05/18 06:45:00),0,31.875,14.5219,19.7943,-5.2724,6,1,6,0
"407",(01/05/18 07:00:00),0,45.875,14.6186,19.9437,-5.3251,6,1,7,0
"408",(01/05/18 07:15:00),0,34.25,14.7578,20.1687,-5.4109,6,1,7,0
"409",(01/05/18 07:30:00),0.009808184143223,34.125,14.8147,20.395,-5.5803,6,1,7,0
"410",(01/05/18 07:45:00),1.16895780051151,30.375,13.9956,20.5974,-6.6018,6,1,7,0
"411",(01/05/18 08:00:00),12.1278836317136,33.5,12.0355,20.7687,-8.7332,6,1,8,0
"412",(01/05/18 08:15:00),20.1455818414322,36.625,11.1073,20.9043,-9.797,6,1,8,0
"413",(01/05/18 08:30:00),34.6368094629156,34.05,10.6551,21.0593,-10.4042,6,1,8,0
"414",(01/05/18 08:45:00),42.4360230179028,40.675,10.4602,21.2012,-10.741,6,1,8,0
"415",(01/05/18 09:00:00),44.4116432225064,34.975,10.189,21.3587,-11.1697,6,1,9,0
"416",(01/05/18 09:15:00),150.065632992327,38.05,10.378,21.4649,-11.0869,6,1,9,0
"417",(01/05/18 09:30:00),296.628299232737,37.3,10.3883,21.5874,-11.1991,6,1,9,0
"418",(01/05/18 09:45:00),351.530498721228,35.55,10.1148,21.6843,-11.5695,6,1,9,0
"419",(01/05/18 10:00:00),392.943913043478,39.275,10.3405,21.7631,-11.4226,6,1,10,0
"420",(01/05/18 10:15:00),428.335632992327,38.675,10.5735,21.8093,-11.2358,6,1,10,0
"421",(01/05/18 10:30:00),485.565549872123,37.9,10.8404,21.8681,-11.0277,6,1,10,0
"422",(01/05/18 10:45:00),484.477647058824,33.575,11.2554,21.9268,-10.6714,6,1,10,0
"423",(01/05/18 11:00:00),488.420594629156,36.7,11.5487,21.9631,-10.4144,6,1,11,0
"424",(01/05/18 11:15:00),588.943126598466,40.625,11.817,21.9993,-10.1823,6,1,11,0
"425",(01/05/18 11:30:00),610.164219948849,30.075,12.182,22.0806,-9.8986,6,1,11,0
"426",(01/05/18 11:45:00),497.410396419437,34.05,12.6994,22.0943,-9.3949,6,1,11,0
"427",(01/05/18 12:00:00),374.973670076726,39.125,13.0951,22.1012,-9.0061,6,1,12,0
"428",(01/05/18 12:15:00),533.727525575448,33.4,13.4617,22.1049,-8.6432,6,1,12,0
"429",(01/05/18 12:30:00),609.572135549872,35.754,13.9687,22.1149,-8.1462,6,1,12,0
"430",(01/05/18 12:45:00),663.235274936061,28.282,14.6295,22.1737,-7.5442,6,1,12,0
"431",(01/05/18 13:00:00),756.347384910486,34.085,16.5584,22.2137,-5.6553,6,1,13,0
"432",(01/05/18 13:15:00),256.992071611253,21.951,17.1728,22.2131,-5.0403,6,1,13,0
"433",(01/05/18 13:30:00),253.828017902813,23.275,17.2193,22.2199,-5.0006,6,1,13,0
"434",(01/05/18 13:45:00),163.588836317136,30.025,17.1492,22.2112,-5.062,6,1,13,0
"435",(01/05/18 14:00:00),249.706208439898,28.8,17.1365,22.2212,-5.0847,6,1,14,0
"436",(01/05/18 14:15:00),156.948618925831,38.775,17.0842,22.2181,-5.1339,6,1,14,0
"437",(01/05/18 14:30:00),112.524590792839,32.125,17.0123,22.2143,-5.202,6,1,14,0
"438",(01/05/18 14:45:00),89.9764514066496,22.825,16.8286,22.2174,-5.3888,6,1,14,0
"439",(01/05/18 15:00:00),67.0465984654732,32.4,16.8714,22.2243,-5.3529,6,1,15,0
"440",(01/05/18 15:15:00),35.2880626598465,35.8,17.0529,22.2006,-5.1477,6,1,15,0
"441",(01/05/18 15:30:00),39.6780306905371,34.1,17.1039,22.1743,-5.0704,6,1,15,0
"442",(01/05/18 15:45:00),43.0185485933504,35.8,16.8566,22.1424,-5.2858,6,1,15,0
"443",(01/05/18 16:00:00),36.6271867007673,27.225,16.7729,22.11,-5.3371,6,1,16,0
"444",(01/05/18 16:15:00),35.1867007672634,33.625,16.7062,22.0937,-5.3875,6,1,16,0
"445",(01/05/18 16:30:00),17.5995588235294,33.675,15.6457,22.0643,-6.4186,6,1,16,0
"446",(01/05/18 16:45:00),1.38643861892583,27.625,15.1077,22.0412,-6.9335,6,1,16,0
"447",(01/05/18 17:00:00),0.039424552429668,35.375,14.6425,22.0349,-7.3924,6,1,17,0
"448",(01/05/18 17:15:00),0,34.875,14.1451,22.0375,-7.8924,6,1,17,0
"449",(01/05/18 17:30:00),0,28.125,13.7195,22.0375,-8.318,6,1,17,0
"450",(01/05/18 17:45:00),0,37.25,13.4518,22.0499,-8.5981,6,1,17,0
"451",(01/05/18 18:00:00),0,39.5,13.2542,22.0625,-8.8083,6,1,18,0
"452",(01/05/18 18:15:00),0,31.25,13.1847,22.0456,-8.8609,6,1,18,0
"453",(01/05/18 18:30:00),0.009808184143223,30.5,13.034,22.0524,-9.0184,6,1,18,0
"454",(01/05/18 18:45:00),0.01,29.375,12.8153,22.0531,-9.2378,6,1,18,0
"455",(01/05/18 19:00:00),0.014712276214834,36.5,12.246,22.0275,-9.7815,6,1,19,0
"456",(01/05/18 19:15:00),0.142218670076726,24.25,11.8197,22.0249,-10.2052,6,1,19,0
"457",(01/05/18 19:30:00),0.500217391304348,26.875,11.0278,22.0124,-10.9846,6,1,19,0
"458",(01/05/18 19:45:00),0.524737851662404,11.875,10.928,21.9524,-11.0244,6,1,19,0
"459",(01/05/18 20:00:00),1.22602301790281,6.5,11.0011,21.8281,-10.827,6,1,20,0
"460",(01/05/18 20:15:00),1.75076086956522,6.375,10.5971,21.7099,-11.1128,6,1,20,0
"461",(01/05/18 20:30:00),2.28040281329923,6.125,10.3851,21.5981,-11.213,6,1,20,0
"462",(01/05/18 20:45:00),2.77081202046036,6.375,9.8185,21.4987,-11.6802,6,1,20,0
"463",(01/05/18 21:00:00),2.79533248081841,6.25,9.4825,21.3956,-11.9131,6,1,21,0
"464",(01/05/18 21:15:00),1.92240409207161,6,9.5724,21.2999,-11.7275,6,1,21,0
"465",(01/05/18 21:30:00),3.43776854219949,5.875,9.3991,21.2062,-11.8071,6,1,21,0
"466",(01/05/18 21:45:00),2.49127877237852,6,9.0198,21.1193,-12.0995,6,1,21,0
"467",(01/05/18 22:00:00),3.37891943734015,6,8.9524,21.0449,-12.0925,6,1,22,0
"468",(01/05/18 22:15:00),3.17785166240409,5.375,8.764,20.9768,-12.2128,6,1,22,0
"469",(01/05/18 22:30:00),4.07530051150895,5.625,8.651,20.9125,-12.2615,6,1,22,0
"470",(01/05/18 22:45:00),3.50642583120205,5.375,8.7152,20.8218,-12.1066,6,1,22,0
"471",(01/05/18 23:00:00),3.83009590792839,5.375,8.6563,20.7674,-12.1111,6,1,23,0
"472",(01/05/18 23:15:00),3.3985358056266,5.25,8.4247,20.6956,-12.2709,6,1,23,0
"473",(01/05/18 23:30:00),3.61431585677749,5.375,8.262,20.6375,-12.3755,6,1,23,0
"474",(01/05/18 23:45:00),4.98255754475703,5.5,8.3607,20.5787,-12.218,6,1,23,0
"475",(01/06/18 00:00:00),4.25675191815857,5.25,7.9981,20.5237,-12.5256,7,1,0,0
"476",(01/06/18 00:15:00),3.49171355498721,5.125,7.9483,20.4687,-12.5204,7,1,0,0
"477",(01/06/18 00:45:00),4.44820332480818,5.125,8.5152,20.3643,-11.8491,7,1,0,0
"478",(01/06/18 01:00:00),4.78639386189258,5,8.862,20.3293,-11.4673,7,1,1,0
"479",(01/06/18 01:15:00),6.57148337595908,5.125,9.589,20.2768,-10.6878,7,1,1,0
"480",(01/06/18 01:30:00),4.54118925831202,5.125,10.0478,20.2312,-10.1834,7,1,1,0
"481",(01/06/18 01:45:00),6.28704603580563,5,9.9788,20.2087,-10.2299,7,1,1,0
"482",(01/06/18 02:00:00),5.43373401534527,5.125,9.9725,20.1593,-10.1868,7,1,2,0
"483",(01/06/18 02:15:00),5.07083120204604,5.125,10.2606,20.1337,-9.8731,7,1,2,0
"484",(01/06/18 02:30:00),4.77658567774936,5,10.3563,20.1106,-9.7543,7,1,2,0
"485",(01/06/18 02:45:00),3.746726342711,5.125,10.4717,20.0618,-9.5901,7,1,2,0
"486",(01/06/18 03:00:00),4.61494245524297,5.125,10.6468,20.0356,-9.3888,7,1,3,0
"487",(01/06/18 03:15:00),2.80514066496164,5,10.6691,20.0262,-9.3571,7,1,3,0
"488",(01/06/18 03:30:00),2.54031969309463,5.125,10.7297,19.9575,-9.2278,7,1,3,0
"489",(01/06/18 03:45:00),3.746726342711,5.125,10.4669,19.9481,-9.4812,7,1,3,0
"490",(01/06/18 04:00:00),3.08467391304348,5,10.3237,19.9318,-9.6081,7,1,4,0
"491",(01/06/18 04:15:00),4.11453324808184,5.125,10.3475,19.8731,-9.5256,7,1,4,0
"492",(01/06/18 04:30:00),3.30535805626598,5.125,10.0284,19.8637,-9.8353,7,1,4,0
"493",(01/06/18 04:45:00),4.91390025575448,5.125,10.0677,19.8375,-9.7698,7,1,4,0
"494",(01/06/18 05:00:00),3.25631713554987,5.25,9.9029,19.8081,-9.9052,7,1,5,0
"495",(01/06/18 05:15:00),4.4872442455243,5.25,9.7346,19.7825,-10.0479,7,1,5,0
"496",(01/06/18 05:30:00),3.27593350383632,5.25,9.628,19.7399,-10.1119,7,1,5,0
"497",(01/06/18 05:45:00),3.01111253196931,5.125,9.5245,19.7299,-10.2054,7,1,5,0
"498",(01/06/18 06:00:00),3.94779411764706,5.375,9.5868,19.7043,-10.1175,7,1,6,0
"499",(01/06/18 06:15:00),4.71302429667519,5.125,9.8088,19.6649,-9.8561,7,1,6,0
"500",(01/06/18 06:30:00),2.22174552429668,5.25,9.9418,19.6487,-9.7069,7,1,6,0
"501",(01/06/18 06:45:00),3.14842710997442,5.25,10.0445,19.6362,-9.5917,7,1,6,0
"502",(01/06/18 07:00:00),4.28127237851662,5.5,9.9293,19.5868,-9.6575,7,1,7,0
"503",(01/06/18 07:15:00),3.24160485933504,5.125,9.9336,19.5706,-9.637,7,1,7,0
"504",(01/06/18 07:30:00),3.60960358056266,4.75,9.9717,19.5612,-9.5895,7,1,7,0
"505",(01/06/18 07:45:00),6.93192455242967,4.625,10.0557,19.5449,-9.4892,7,1,7,0
"506",(01/06/18 08:00:00),13.8107033248082,4.375,10.0742,19.5056,-9.4314,7,1,8,0
"507",(01/06/18 08:15:00),22.5313938618926,4.125,10.0819,19.4993,-9.4174,7,1,8,0
"508",(01/06/18 08:30:00),29.4521291560102,4.55,9.9769,19.4962,-9.5193,7,1,8,0
"509",(01/06/18 08:45:00),42.2627301790281,4.425,9.8219,19.4862,-9.6643,7,1,8,0
"510",(01/06/18 09:00:00),44.1330626598465,3.925,9.926,19.4862,-9.5602,7,1,9,0
"511",(01/06/18 09:15:00),156.258049872123,5.836,10.7844,19.4762,-8.6918,7,1,9,0
"512",(01/06/18 09:30:00),301.504028132992,5.744,10.8394,19.4562,-8.6168,7,1,9,0
"513",(01/06/18 09:45:00),360.946528132992,4.34,11.0392,19.4593,-8.4201,7,1,9,0
"514",(01/06/18 10:00:00),405.221937340153,5.029,11.5402,19.4624,-7.9222,7,1,10,0
"515",(01/06/18 10:15:00),447.173945012788,5.419,12.562,19.4756,-6.9136,7,1,10,0
"516",(01/06/18 10:30:00),513.103184143222,4.649,13.3098,19.4912,-6.1814,7,1,10,0
"517",(01/06/18 10:45:00),546.897953964194,4.66,13.9567,19.5106,-5.5539,7,1,10,0
"518",(01/06/18 11:00:00),473.739072890026,3.681,14.2736,19.5531,-5.2795,7,1,11,0
"519",(01/06/18 11:15:00),546.70618286445,5.946,14.2227,19.5687,-5.346,7,1,11,0
"520",(01/06/18 11:30:00),588.614072890026,5.016,14.463,19.5981,-5.1351,7,1,11,0
"521",(01/06/18 11:45:00),605.382480818414,4.933,14.7381,19.6443,-4.9062,7,1,11,0
"522",(01/06/18 12:00:00),621.737141943734,4.672,15.0145,19.6606,-4.6461,7,1,12,0
"523",(01/06/18 12:15:00),571.463152173913,0.503999999999998,15.223,19.6968,-4.4738,7,1,12,0
"524",(01/06/18 12:30:00),539.903510230179,6.419,15.3786,19.7231,-4.3445,7,1,12,0
"525",(01/06/18 12:45:00),670.057915601023,5.609,15.507,19.7593,-4.2523,7,1,12,0
"526",(01/06/18 13:00:00),646.11239769821,4.376,15.5944,19.7725,-4.1781,7,1,13,0
"527",(01/06/18 13:15:00),655.898746803069,4.33,15.8921,19.8087,-3.9166,7,1,13,0
"528",(01/06/18 13:30:00),616.583491048593,2.978,16.1766,19.8381,-3.6615,7,1,13,0
"529",(01/06/18 13:45:00),509.523030690537,3.022,16.3595,19.8643,-3.5048,7,1,13,0
"530",(01/06/18 14:00:00),206.624130434783,3.212,16.583,19.8775,-3.2945,7,1,14,0
"531",(01/06/18 14:15:00),105.904782608696,4.437,16.4569,19.8812,-3.4243,7,1,14,0
"532",(01/06/18 14:30:00),109.782122762148,3.954,16.353,19.9012,-3.5482,7,1,14,0
"533",(01/06/18 14:45:00),212.265556265985,6.001,16.2554,19.9212,-3.6658,7,1,14,0
"534",(01/06/18 15:00:00),431.562762148338,5.235,16.3042,19.9643,-3.6601,7,1,15,0
"535",(01/06/18 15:15:00),292.133324808184,1.784,16.364,19.9612,-3.5972,7,1,15,0
"536",(01/06/18 15:30:00),96.0533439897698,3.867,16.3272,19.9518,-3.6246,7,1,15,0
"537",(01/06/18 15:45:00),236.006227621483,5.349,16.0882,19.9487,-3.8605,7,1,15,0
"538",(01/06/18 16:00:00),208.596630434783,4.082,16.002,19.9456,-3.9436,7,1,16,0
"539",(01/06/18 16:15:00),70.2029411764706,3.6,15.9542,19.93,-3.9758,7,1,16,0
"540",(01/06/18 16:30:00),17.3119948849105,3.875,15.7603,19.9206,-4.1603,7,1,16,0
"541",(01/06/18 16:45:00),1.2299168797954,4.625,15.4818,19.9012,-4.4194,7,1,16,0
"542",(01/06/18 17:00:00),0,5,14.9773,19.885,-4.9077,7,1,17,0
"543",(01/06/18 17:15:00),0,5.625,14.5992,19.8531,-5.2539,7,1,17,0
"544",(01/06/18 17:30:00),0,5.875,14.0426,19.84,-5.7974,7,1,17,0
"545",(01/06/18 17:45:00),0,5.75,13.4638,19.8012,-6.3374,7,1,17,0
"546",(01/06/18 18:00:00),0,5.875,12.7209,19.7787,-7.0578,7,1,18,0
"547",(01/06/18 18:15:00),0,5.75,12.0469,19.7625,-7.7156,7,1,18,0
"548",(01/06/18 18:30:00),0,5.75,11.7934,19.7175,-7.9241,7,1,18,0
"549",(01/06/18 18:45:00),0.004904092071611,5.875,11.3919,19.6849,-8.293,7,1,18,0
"550",(01/06/18 19:00:00),0.009808184143223,5.625,11.3671,19.6656,-8.2985,7,1,19,0
"551",(01/06/18 19:15:00),0.029424552429668,5.75,11.1176,19.6268,-8.5092,7,1,19,0
"552",(01/06/18 19:30:00),0.171643222506394,5.875,10.6116,19.5812,-8.9696,7,1,19,0
"553",(01/06/18 19:45:00),0.3923273657289,5.625,10.1541,19.5718,-9.4177,7,1,19,0
"554",(01/06/18 20:00:00),0.760326086956522,5.75,9.5995,19.5356,-9.9361,7,1,20,0
